Order_Item_ID,Order_ID,Product_ID,Quantity,Discount,Unit_Price,Cost_Price,Revenue,Cost,Profit,Profit_Margin
ITEM0000273,ORD001257,PROD0073,4,0.1,80.71,55.87,290.56,223.48,67.08,0.2309
ITEM0000274,ORD012771,PROD0175,3,0.0,54.14,42.82,162.42,128.46,33.96,0.2091
ITEM0000275,ORD014060,PROD0105,2,0.0,94.39,65.45,188.78,130.9,57.88,0.3066
ITEM0000276,ORD008606,PROD0114,1,0.05,110.74,75.02,105.2,75.02,30.18,0.2869
ITEM0000277,ORD002627,PROD0070,1,0.1,50.0,30.72,45.0,30.72,14.28,0.3173
ITEM0000278,ORD004278,PROD0086,6,0.0,50.0,33.24,300.0,199.44,100.56,0.3352
ITEM0000279,ORD001410,PROD0134,3,0.25,115.97,84.08,260.93,252.24,8.69,0.0333
ITEM0000280,ORD004642,PROD0095,2,0.3,50.0,39.79,70.0,79.58,-9.58,-0.1369
ITEM0000281,ORD010048,PROD0128,1,0.05,78.29,46.8,74.38,46.8,27.58,0.3708
ITEM0000282,ORD019978,PROD0082,2,0.05,632.1,504.74,1200.99,1009.48,191.51,0.1595
ITEM0000283,ORD012804,PROD0064,1,0.3,50.0,35.17,35.0,35.17,-0.17,-0.0049
ITEM0000284,ORD000581,PROD0076,2,0.05,72.65,53.53,138.04,107.06,30.97,0.2244
ITEM0000285,ORD000462,PROD0183,3,0.2,87.79,51.76,210.7,155.28,55.42,0.263
ITEM0000286,ORD014122,PROD0084,1,0.0,50.0,26.17,50.0,26.17,23.83,0.4766
ITEM0000287,ORD010665,PROD0149,2,0.05,50.0,28.18,95.0,56.36,38.64,0.4067
ITEM0000288,ORD015410,PROD0200,3,0.0,50.0,30.45,150.0,91.35,58.65,0.391
ITEM0000289,ORD015133,PROD0126,2,0.1,50.52,33.23,90.94,66.46,24.48,0.2692
ITEM0000290,ORD017802,PROD0111,3,0.1,209.98,139.44,566.95,418.32,148.63,0.2622
ITEM0000291,ORD019193,PROD0074,2,0.05,50.0,37.11,95.0,74.22,20.78,0.2187
ITEM0000292,ORD003318,PROD0021,3,0.05,105.02,61.73,299.31,185.19,114.12,0.3813
ITEM0000293,ORD017056,PROD0012,3,0.1,50.0,32.43,135.0,97.29,37.71,0.2793
ITEM0000294,ORD004267,PROD0093,3,0.1,50.0,34.31,135.0,102.93,32.07,0.2376
ITEM0000295,ORD000283,PROD0062,3,0.1,59.56,32.11,160.81,96.33,64.48,0.401
ITEM0000296,ORD009218,PROD0069,1,0.2,93.42,73.07,74.74,73.07,1.67,0.0223
ITEM0000297,ORD011140,PROD0175,2,0.05,54.14,42.82,102.87,85.64,17.23,0.1675
ITEM0000298,ORD005563,PROD0160,2,0.1,426.79,220.08,768.22,440.16,328.06,0.427
ITEM0000299,ORD015278,PROD0129,5,0.05,134.68,110.08,639.73,550.4,89.33,0.1396
ITEM0000300,ORD000292,PROD0064,1,0.05,50.0,35.17,47.5,35.17,12.33,0.2596
ITEM0000301,ORD003201,PROD0029,1,0.0,62.56,50.25,62.56,50.25,12.31,0.1968
ITEM0000302,ORD008834,PROD0152,2,0.0,206.91,163.67,413.82,327.34,86.48,0.209
ITEM0000303,ORD016948,PROD0026,2,0.0,168.8,134.47,337.6,268.94,68.66,0.2034
ITEM0000304,ORD016614,PROD0042,1,0.1,50.0,40.33,45.0,40.33,4.67,0.1038
ITEM0000305,ORD004196,PROD0079,1,0.0,50.0,28.66,50.0,28.66,21.34,0.4268
ITEM0000306,ORD008241,PROD0136,3,0.05,50.0,38.39,142.5,115.17,27.33,0.1918
ITEM0000307,ORD017062,PROD0055,5,0.05,50.0,32.89,237.5,164.45,73.05,0.3076
ITEM0000308,ORD015952,PROD0084,1,0.1,50.0,26.17,45.0,26.17,18.83,0.4184
ITEM0000309,ORD010727,PROD0129,1,0.3,134.68,110.08,94.28,110.08,-15.8,-0.1676
ITEM0000310,ORD001676,PROD0137,5,0.15,50.0,31.74,212.5,158.7,53.8,0.2532
ITEM0000311,ORD012686,PROD0095,1,0.05,50.0,39.79,47.5,39.79,7.71,0.1623
ITEM0000312,ORD015733,PROD0006,1,0.05,59.81,39.24,56.82,39.24,17.58,0.3094
ITEM0000313,ORD019290,PROD0038,3,0.15,242.25,132.52,617.74,397.56,220.18,0.3564
ITEM0000314,ORD004044,PROD0034,3,0.1,50.0,28.03,135.0,84.09,50.91,0.3771
ITEM0000315,ORD014983,PROD0091,3,0.25,147.87,76.33,332.71,228.99,103.72,0.3117
ITEM0000316,ORD009426,PROD0019,3,0.05,50.0,26.99,142.5,80.97,61.53,0.4318
ITEM0000317,ORD007476,PROD0141,1,0.05,152.83,88.6,145.19,88.6,56.59,0.3898
ITEM0000318,ORD018193,PROD0007,3,0.05,161.81,120.29,461.16,360.87,100.29,0.2175
ITEM0000319,ORD000488,PROD0104,1,0.1,117.75,66.96,105.98,66.96,39.02,0.3682
ITEM0000320,ORD019430,PROD0124,3,0.2,50.0,40.87,120.0,122.61,-2.61,-0.0217
ITEM0000321,ORD018830,PROD0050,1,0.0,66.83,52.44,66.83,52.44,14.39,0.2153
ITEM0000322,ORD007984,PROD0160,1,0.15,426.79,220.08,362.77,220.08,142.69,0.3933
ITEM0000323,ORD018699,PROD0010,1,0.0,50.0,33.68,50.0,33.68,16.32,0.3264
ITEM0000324,ORD014879,PROD0132,3,0.2,50.0,38.76,120.0,116.28,3.72,0.031
ITEM0000325,ORD015372,PROD0036,2,0.05,72.1,51.47,136.99,102.94,34.05,0.2486
ITEM0000326,ORD006032,PROD0069,1,0.2,93.42,73.07,74.74,73.07,1.67,0.0223
ITEM0000327,ORD000137,PROD0080,1,0.2,50.0,38.77,40.0,38.77,1.23,0.0307
ITEM0000328,ORD005481,PROD0100,4,0.0,85.81,52.2,343.24,208.8,134.44,0.3917
ITEM0000329,ORD014582,PROD0054,1,0.2,50.0,25.39,40.0,25.39,14.61,0.3652
ITEM0000330,ORD019819,PROD0043,1,0.05,50.0,29.9,47.5,29.9,17.6,0.3705
ITEM0000331,ORD019289,PROD0078,2,0.2,50.0,29.16,80.0,58.32,21.68,0.271
ITEM0000332,ORD000158,PROD0023,4,0.0,92.48,70.69,369.92,282.76,87.16,0.2356
ITEM0000333,ORD015265,PROD0073,1,0.1,80.71,55.87,72.64,55.87,16.77,0.2309
ITEM0000334,ORD010605,PROD0093,1,0.15,50.0,34.31,42.5,34.31,8.19,0.1927
ITEM0000335,ORD010035,PROD0110,1,0.0,60.51,46.69,60.51,46.69,13.82,0.2284
ITEM0000336,ORD015206,PROD0111,2,0.15,209.98,139.44,356.97,278.88,78.09,0.2187
ITEM0000337,ORD015411,PROD0036,1,0.2,72.1,51.47,57.68,51.47,6.21,0.1077
ITEM0000338,ORD008808,PROD0149,1,0.0,50.0,28.18,50.0,28.18,21.82,0.4364
ITEM0000339,ORD009886,PROD0080,1,0.15,50.0,38.77,42.5,38.77,3.73,0.0878
ITEM0000340,ORD001387,PROD0096,2,0.1,156.16,78.83,281.09,157.66,123.43,0.4391
ITEM0000341,ORD013850,PROD0193,2,0.05,50.0,28.62,95.0,57.24,37.76,0.3975
ITEM0000342,ORD002225,PROD0136,4,0.05,50.0,38.39,190.0,153.56,36.44,0.1918
ITEM0000343,ORD003219,PROD0112,1,0.1,93.66,64.72,84.29,64.72,19.57,0.2322
ITEM0000344,ORD014277,PROD0191,3,0.05,53.71,31.35,153.07,94.05,59.02,0.3856
ITEM0000345,ORD009322,PROD0018,2,0.1,60.46,33.1,108.83,66.2,42.63,0.3917
ITEM0000346,ORD012617,PROD0029,5,0.15,62.56,50.25,265.88,251.25,14.63,0.055
ITEM0000347,ORD004570,PROD0091,3,0.05,147.87,76.33,421.43,228.99,192.44,0.4566
ITEM0000348,ORD016333,PROD0032,3,0.05,65.27,42.33,186.02,126.99,59.03,0.3173
ITEM0000349,ORD005259,PROD0104,2,0.15,117.75,66.96,200.18,133.92,66.26,0.331
ITEM0000350,ORD001231,PROD0034,2,0.15,50.0,28.03,85.0,56.06,28.94,0.3405
ITEM0000351,ORD015899,PROD0174,2,0.1,71.55,43.13,128.79,86.26,42.53,0.3302
ITEM0000352,ORD001299,PROD0032,1,0.0,65.27,42.33,65.27,42.33,22.94,0.3515
ITEM0000353,ORD019354,PROD0050,2,0.0,66.83,52.44,133.66,104.88,28.78,0.2153
ITEM0000354,ORD006340,PROD0186,2,0.1,232.12,145.64,417.82,291.28,126.54,0.3029
ITEM0000355,ORD016200,PROD0199,6,0.1,50.0,27.73,270.0,166.38,103.62,0.3838
ITEM0000356,ORD014273,PROD0160,5,0.15,426.79,220.08,1813.86,1100.4,713.46,0.3933
ITEM0000357,ORD008126,PROD0128,2,0.2,78.29,46.8,125.26,93.6,31.66,0.2528
ITEM0000358,ORD017421,PROD0039,1,0.1,145.43,104.53,130.89,104.53,26.36,0.2014
ITEM0000359,ORD000267,PROD0078,5,0.15,50.0,29.16,212.5,145.8,66.7,0.3139
ITEM0000360,ORD019191,PROD0008,2,0.15,78.39,39.25,133.26,78.5,54.76,0.4109
ITEM0000361,ORD010777,PROD0004,4,0.2,88.05,44.87,281.76,179.48,102.28,0.363
ITEM0000362,ORD014102,PROD0058,3,0.0,50.0,34.87,150.0,104.61,45.39,0.3026
ITEM0000363,ORD005049,PROD0079,1,0.0,50.0,28.66,50.0,28.66,21.34,0.4268
ITEM0000364,ORD010952,PROD0149,1,0.0,50.0,28.18,50.0,28.18,21.82,0.4364
ITEM0000365,ORD019540,PROD0009,3,0.15,59.78,43.96,152.44,131.88,20.56,0.1349
ITEM0000366,ORD004670,PROD0002,5,0.1,56.06,28.74,252.27,143.7,108.57,0.4304
ITEM0000367,ORD013784,PROD0146,2,0.0,50.0,38.15,100.0,76.3,23.7,0.237
ITEM0000368,ORD017893,PROD0124,1,0.0,50.0,40.87,50.0,40.87,9.13,0.1826
ITEM0000369,ORD014177,PROD0009,2,0.1,59.78,43.96,107.6,87.92,19.68,0.1829
ITEM0000370,ORD011129,PROD0015,1,0.15,102.68,79.73,87.28,79.73,7.55,0.0865
ITEM0000371,ORD019203,PROD0161,2,0.2,70.13,57.38,112.21,114.76,-2.55,-0.0227
ITEM0000372,ORD001979,PROD0135,4,0.15,87.37,53.75,297.06,215.0,82.06,0.2762
ITEM0000373,ORD007168,PROD0019,1,0.2,50.0,26.99,40.0,26.99,13.01,0.3253
ITEM0000374,ORD017036,PROD0046,1,0.2,50.0,37.66,40.0,37.66,2.34,0.0585
ITEM0000375,ORD007591,PROD0019,1,0.1,50.0,26.99,45.0,26.99,18.01,0.4002
ITEM0000376,ORD012312,PROD0091,3,0.1,147.87,76.33,399.25,228.99,170.26,0.4264
ITEM0000377,ORD018931,PROD0189,3,0.0,56.6,37.28,169.8,111.84,57.96,0.3413
ITEM0000378,ORD012325,PROD0020,1,0.0,128.34,64.99,128.34,64.99,63.35,0.4936
ITEM0000379,ORD005457,PROD0069,5,0.05,93.42,73.07,443.74,365.35,78.4,0.1767
ITEM0000380,ORD000745,PROD0012,2,0.15,50.0,32.43,85.0,64.86,20.14,0.2369
ITEM0000381,ORD014776,PROD0063,2,0.1,61.0,37.51,109.8,75.02,34.78,0.3168
ITEM0000382,ORD003378,PROD0133,2,0.15,176.2,117.46,299.54,234.92,64.62,0.2157
ITEM0000383,ORD005229,PROD0154,3,0.2,111.78,76.73,268.27,230.19,38.08,0.142
ITEM0000384,ORD016515,PROD0113,3,0.05,92.79,52.66,264.45,157.98,106.47,0.4026
ITEM0000385,ORD001586,PROD0194,2,0.05,50.49,38.74,95.93,77.48,18.45,0.1923
ITEM0000386,ORD003728,PROD0100,1,0.1,85.81,52.2,77.23,52.2,25.03,0.3241
ITEM0000387,ORD017797,PROD0175,1,0.15,54.14,42.82,46.02,42.82,3.2,0.0695
ITEM0000388,ORD016775,PROD0114,3,0.0,110.74,75.02,332.22,225.06,107.16,0.3226
ITEM0000389,ORD010240,PROD0158,1,0.05,73.52,40.03,69.84,40.03,29.81,0.4269
ITEM0000390,ORD008533,PROD0137,4,0.2,50.0,31.74,160.0,126.96,33.04,0.2065
ITEM0000391,ORD012919,PROD0091,1,0.05,147.87,76.33,140.48,76.33,64.15,0.4566
ITEM0000392,ORD006586,PROD0099,1,0.0,50.0,32.49,50.0,32.49,17.51,0.3502
ITEM0000393,ORD015903,PROD0189,2,0.05,56.6,37.28,107.54,74.56,32.98,0.3067
ITEM0000394,ORD016128,PROD0064,2,0.2,50.0,35.17,80.0,70.34,9.66,0.1207
ITEM0000395,ORD005694,PROD0102,1,0.1,92.61,56.5,83.35,56.5,26.85,0.3221
ITEM0000396,ORD000299,PROD0053,4,0.2,114.22,88.86,365.5,355.44,10.06,0.0275
ITEM0000397,ORD008090,PROD0110,4,0.2,60.51,46.69,193.63,186.76,6.87,0.0355
ITEM0000398,ORD016187,PROD0149,1,0.15,50.0,28.18,42.5,28.18,14.32,0.3369
ITEM0000399,ORD006909,PROD0100,1,0.1,85.81,52.2,77.23,52.2,25.03,0.3241
ITEM0000400,ORD012159,PROD0109,4,0.1,234.39,153.57,843.8,614.28,229.52,0.272
ITEM0000401,ORD018223,PROD0131,4,0.0,50.0,30.69,200.0,122.76,77.24,0.3862
ITEM0000402,ORD018634,PROD0161,2,0.05,70.13,57.38,133.25,114.76,18.49,0.1387
ITEM0000403,ORD003490,PROD0165,2,0.2,50.0,38.09,80.0,76.18,3.82,0.0477
ITEM0000404,ORD004978,PROD0023,4,0.0,92.48,70.69,369.92,282.76,87.16,0.2356
ITEM0000405,ORD008224,PROD0073,1,0.1,80.71,55.87,72.64,55.87,16.77,0.2309
ITEM0000406,ORD015396,PROD0053,1,0.15,114.22,88.86,97.09,88.86,8.23,0.0847
ITEM0000407,ORD007994,PROD0194,1,0.05,50.49,38.74,47.97,38.74,9.23,0.1923
ITEM0000408,ORD012682,PROD0185,1,0.2,50.0,30.06,40.0,30.06,9.94,0.2485
ITEM0000409,ORD017934,PROD0085,1,0.0,67.54,54.5,67.54,54.5,13.04,0.1931
ITEM0000410,ORD010666,PROD0178,6,0.05,77.28,51.1,440.5,306.6,133.9,0.304
ITEM0000411,ORD014978,PROD0075,1,0.15,107.23,61.59,91.15,61.59,29.56,0.3243
ITEM0000412,ORD000232,PROD0136,1,0.05,50.0,38.39,47.5,38.39,9.11,0.1918
ITEM0000413,ORD009596,PROD0190,2,0.05,50.0,29.21,95.0,58.42,36.58,0.3851
ITEM0000414,ORD006675,PROD0051,1,0.25,73.58,45.58,55.18,45.58,9.61,0.1741
ITEM0000415,ORD010756,PROD0019,6,0.05,50.0,26.99,285.0,161.94,123.06,0.4318
ITEM0000416,ORD013981,PROD0004,2,0.15,88.05,44.87,149.68,89.74,59.95,0.4005
ITEM0000417,ORD013144,PROD0013,1,0.3,114.05,62.92,79.83,62.92,16.91,0.2119
ITEM0000418,ORD015846,PROD0094,2,0.05,84.6,54.22,160.74,108.44,52.3,0.3254
ITEM0000419,ORD012849,PROD0062,2,0.1,59.56,32.11,107.21,64.22,42.99,0.401
ITEM0000420,ORD018285,PROD0018,1,0.0,60.46,33.1,60.46,33.1,27.36,0.4525
ITEM0000421,ORD009808,PROD0105,1,0.05,94.39,65.45,89.67,65.45,24.22,0.2701
ITEM0000422,ORD019462,PROD0106,2,0.1,87.77,64.35,157.99,128.7,29.29,0.1854
ITEM0000423,ORD011015,PROD0199,2,0.2,50.0,27.73,80.0,55.46,24.54,0.3067
ITEM0000424,ORD004144,PROD0166,1,0.15,50.0,25.37,42.5,25.37,17.13,0.4031
ITEM0000425,ORD017144,PROD0165,1,0.2,50.0,38.09,40.0,38.09,1.91,0.0477
ITEM0000426,ORD015204,PROD0197,1,0.1,110.11,67.58,99.1,67.58,31.52,0.3181
ITEM0000427,ORD014153,PROD0118,1,0.05,277.1,170.43,263.24,170.43,92.82,0.3526
ITEM0000428,ORD006813,PROD0118,1,0.0,277.1,170.43,277.1,170.43,106.67,0.385
ITEM0000429,ORD016144,PROD0147,3,0.25,97.88,77.77,220.23,233.31,-13.08,-0.0594
ITEM0000430,ORD015301,PROD0176,1,0.05,242.96,158.33,230.81,158.33,72.48,0.314
ITEM0000431,ORD008260,PROD0064,2,0.1,50.0,35.17,90.0,70.34,19.66,0.2184
ITEM0000432,ORD019965,PROD0077,4,0.0,62.38,33.13,249.52,132.52,117.0,0.4689
ITEM0000433,ORD002888,PROD0175,3,0.05,54.14,42.82,154.3,128.46,25.84,0.1675
ITEM0000434,ORD002752,PROD0187,2,0.15,50.0,38.83,85.0,77.66,7.34,0.0864
ITEM0000435,ORD019207,PROD0012,2,0.1,50.0,32.43,90.0,64.86,25.14,0.2793
ITEM0000436,ORD015951,PROD0022,3,0.15,59.22,31.23,151.01,93.69,57.32,0.3796
ITEM0000437,ORD016504,PROD0089,5,0.15,127.62,63.94,542.38,319.7,222.68,0.4106
ITEM0000438,ORD011673,PROD0143,5,0.2,219.55,139.82,878.2,699.1,179.1,0.2039
ITEM0000439,ORD012665,PROD0097,5,0.0,50.0,35.85,250.0,179.25,70.75,0.283
ITEM0000440,ORD014997,PROD0095,2,0.15,50.0,39.79,85.0,79.58,5.42,0.0638
ITEM0000441,ORD006634,PROD0077,3,0.2,62.38,33.13,149.71,99.39,50.32,0.3361
ITEM0000442,ORD019718,PROD0038,3,0.05,242.25,132.52,690.41,397.56,292.85,0.4242
ITEM0000443,ORD014592,PROD0149,2,0.0,50.0,28.18,100.0,56.36,43.64,0.4364
ITEM0000444,ORD009138,PROD0007,2,0.1,161.81,120.29,291.26,240.58,50.68,0.174
ITEM0000445,ORD002249,PROD0065,5,0.1,346.75,236.03,1560.38,1180.15,380.22,0.2437
ITEM0000446,ORD019541,PROD0068,2,0.05,50.0,40.85,95.0,81.7,13.3,0.14
ITEM0000447,ORD014061,PROD0078,1,0.0,50.0,29.16,50.0,29.16,20.84,0.4168
ITEM0000448,ORD012112,PROD0032,1,0.05,65.27,42.33,62.01,42.33,19.68,0.3173
ITEM0000449,ORD000010,PROD0171,3,0.15,64.85,45.2,165.37,135.6,29.77,0.18
ITEM0000450,ORD004761,PROD0063,2,0.0,61.0,37.51,122.0,75.02,46.98,0.3851
ITEM0000451,ORD004577,PROD0072,1,0.0,187.3,137.9,187.3,137.9,49.4,0.2637
ITEM0000452,ORD010341,PROD0177,4,0.0,60.05,42.86,240.2,171.44,68.76,0.2863
ITEM0000453,ORD014467,PROD0092,1,0.05,72.3,36.65,68.68,36.65,32.03,0.4664
ITEM0000454,ORD018428,PROD0133,1,0.05,176.2,117.46,167.39,117.46,49.93,0.2983
ITEM0000455,ORD007800,PROD0123,1,0.05,50.0,26.96,47.5,26.96,20.54,0.4324
ITEM0000456,ORD006205,PROD0087,5,0.05,50.93,25.51,241.92,127.55,114.37,0.4728
ITEM0000457,ORD010073,PROD0159,2,0.0,93.32,51.69,186.64,103.38,83.26,0.4461
ITEM0000458,ORD006429,PROD0143,3,0.1,219.55,139.82,592.79,419.46,173.33,0.2924
ITEM0000459,ORD017771,PROD0106,1,0.05,87.77,64.35,83.38,64.35,19.03,0.2282
ITEM0000460,ORD000764,PROD0173,3,0.05,88.69,47.87,252.77,143.61,109.16,0.4318
ITEM0000461,ORD017251,PROD0095,1,0.05,50.0,39.79,47.5,39.79,7.71,0.1623
ITEM0000462,ORD000295,PROD0139,1,0.15,101.12,67.56,85.95,67.56,18.39,0.214
ITEM0000463,ORD001758,PROD0054,1,0.0,50.0,25.39,50.0,25.39,24.61,0.4922
ITEM0000464,ORD016511,PROD0083,2,0.1,140.64,74.78,253.15,149.56,103.59,0.4092
ITEM0000465,ORD011357,PROD0127,1,0.15,50.0,27.26,42.5,27.26,15.24,0.3586
ITEM0000466,ORD009139,PROD0150,2,0.1,50.0,33.45,90.0,66.9,23.1,0.2567
ITEM0000467,ORD000821,PROD0155,2,0.05,80.46,51.13,152.87,102.26,50.61,0.3311
ITEM0000468,ORD016493,PROD0148,5,0.2,67.87,53.94,271.48,269.7,1.78,0.0066
ITEM0000469,ORD004343,PROD0173,1,0.1,88.69,47.87,79.82,47.87,31.95,0.4003
ITEM0000470,ORD007292,PROD0058,3,0.1,50.0,34.87,135.0,104.61,30.39,0.2251
ITEM0000471,ORD000650,PROD0099,2,0.0,50.0,32.49,100.0,64.98,35.02,0.3502
ITEM0000472,ORD019165,PROD0037,1,0.05,50.0,32.44,47.5,32.44,15.06,0.3171
ITEM0000473,ORD004772,PROD0196,2,0.0,53.91,37.86,107.82,75.72,32.1,0.2977
ITEM0000474,ORD010673,PROD0027,1,0.2,55.97,35.48,44.78,35.48,9.3,0.2076
ITEM0000475,ORD012969,PROD0080,1,0.05,50.0,38.77,47.5,38.77,8.73,0.1838
ITEM0000476,ORD006628,PROD0078,6,0.25,50.0,29.16,225.0,174.96,50.04,0.2224
ITEM0000477,ORD008734,PROD0034,2,0.15,50.0,28.03,85.0,56.06,28.94,0.3405
ITEM0000478,ORD009450,PROD0096,2,0.1,156.16,78.83,281.09,157.66,123.43,0.4391
ITEM0000479,ORD002681,PROD0185,2,0.05,50.0,30.06,95.0,60.12,34.88,0.3672
ITEM0000480,ORD016357,PROD0040,2,0.15,50.0,30.64,85.0,61.28,23.72,0.2791
ITEM0000481,ORD007480,PROD0128,2,0.0,78.29,46.8,156.58,93.6,62.98,0.4022
ITEM0000482,ORD006995,PROD0004,3,0.1,88.05,44.87,237.74,134.61,103.12,0.4338
ITEM0000483,ORD011147,PROD0064,1,0.1,50.0,35.17,45.0,35.17,9.83,0.2184
ITEM0000484,ORD019876,PROD0124,2,0.05,50.0,40.87,95.0,81.74,13.26,0.1396
ITEM0000485,ORD013083,PROD0049,1,0.0,50.0,36.9,50.0,36.9,13.1,0.262
ITEM0000486,ORD016614,PROD0199,5,0.2,50.0,27.73,200.0,138.65,61.35,0.3067
ITEM0000487,ORD005902,PROD0018,1,0.0,60.46,33.1,60.46,33.1,27.36,0.4525
ITEM0000488,ORD001297,PROD0078,1,0.2,50.0,29.16,40.0,29.16,10.84,0.271
ITEM0000489,ORD013242,PROD0008,2,0.0,78.39,39.25,156.78,78.5,78.28,0.4993
ITEM0000490,ORD006894,PROD0002,1,0.0,56.06,28.74,56.06,28.74,27.32,0.4873
ITEM0000491,ORD006421,PROD0139,3,0.05,101.12,67.56,288.19,202.68,85.51,0.2967
ITEM0000492,ORD010295,PROD0153,2,0.1,79.67,57.03,143.41,114.06,29.35,0.2046
ITEM0000493,ORD014219,PROD0164,1,0.15,50.0,38.06,42.5,38.06,4.44,0.1045
ITEM0000494,ORD011467,PROD0166,1,0.15,50.0,25.37,42.5,25.37,17.13,0.4031
ITEM0000495,ORD013748,PROD0157,1,0.2,328.74,269.33,262.99,269.33,-6.34,-0.0241
ITEM0000496,ORD019501,PROD0101,3,0.1,50.0,25.39,135.0,76.17,58.83,0.4358
ITEM0000497,ORD004249,PROD0084,2,0.05,50.0,26.17,95.0,52.34,42.66,0.4491
ITEM0000498,ORD015585,PROD0009,3,0.1,59.78,43.96,161.41,131.88,29.53,0.1829
ITEM0000499,ORD007366,PROD0185,3,0.1,50.0,30.06,135.0,90.18,44.82,0.332
ITEM0000500,ORD004926,PROD0011,2,0.0,50.0,39.39,100.0,78.78,21.22,0.2122
ITEM0000501,ORD015868,PROD0049,1,0.05,50.0,36.9,47.5,36.9,10.6,0.2232
ITEM0000502,ORD012061,PROD0153,2,0.05,79.67,57.03,151.37,114.06,37.31,0.2465
ITEM0000503,ORD009879,PROD0172,1,0.25,50.0,37.17,37.5,37.17,0.33,0.0088
ITEM0000504,ORD017693,PROD0080,1,0.05,50.0,38.77,47.5,38.77,8.73,0.1838
ITEM0000505,ORD007919,PROD0020,3,0.1,128.34,64.99,346.52,194.97,151.55,0.4373
ITEM0000506,ORD003084,PROD0033,2,0.1,50.0,27.08,90.0,54.16,35.84,0.3982
ITEM0000507,ORD000515,PROD0197,3,0.0,110.11,67.58,330.33,202.74,127.59,0.3863
ITEM0000508,ORD011833,PROD0137,4,0.2,50.0,31.74,160.0,126.96,33.04,0.2065
ITEM0000509,ORD003504,PROD0021,3,0.0,105.02,61.73,315.06,185.19,129.87,0.4122
ITEM0000510,ORD008642,PROD0023,1,0.1,92.48,70.69,83.23,70.69,12.54,0.1507
ITEM0000511,ORD011270,PROD0142,1,0.05,54.01,31.46,51.31,31.46,19.85,0.3869
ITEM0000512,ORD014232,PROD0070,1,0.05,50.0,30.72,47.5,30.72,16.78,0.3533
ITEM0000513,ORD000546,PROD0085,5,0.2,67.54,54.5,270.16,272.5,-2.34,-0.0087
ITEM0000514,ORD006086,PROD0027,1,0.0,55.97,35.48,55.97,35.48,20.49,0.3661
ITEM0000515,ORD011282,PROD0076,1,0.2,72.65,53.53,58.12,53.53,4.59,0.079
ITEM0000516,ORD003045,PROD0164,1,0.1,50.0,38.06,45.0,38.06,6.94,0.1542
ITEM0000517,ORD002187,PROD0085,5,0.1,67.54,54.5,303.93,272.5,31.43,0.1034
ITEM0000518,ORD011127,PROD0064,1,0.1,50.0,35.17,45.0,35.17,9.83,0.2184
ITEM0000519,ORD015229,PROD0028,2,0.15,138.76,91.43,235.89,182.86,53.03,0.2248
ITEM0000520,ORD007705,PROD0005,1,0.05,50.0,32.02,47.5,32.02,15.48,0.3259
ITEM0000521,ORD017239,PROD0003,1,0.2,117.9,89.08,94.32,89.08,5.24,0.0556
ITEM0000522,ORD011869,PROD0078,3,0.05,50.0,29.16,142.5,87.48,55.02,0.3861
ITEM0000523,ORD011671,PROD0197,1,0.0,110.11,67.58,110.11,67.58,42.53,0.3863
ITEM0000524,ORD013444,PROD0128,4,0.05,78.29,46.8,297.5,187.2,110.3,0.3708
ITEM0000525,ORD004779,PROD0129,5,0.05,134.68,110.08,639.73,550.4,89.33,0.1396
ITEM0000526,ORD010409,PROD0173,6,0.0,88.69,47.87,532.14,287.22,244.92,0.4603
ITEM0000527,ORD008925,PROD0152,3,0.1,206.91,163.67,558.66,491.01,67.65,0.1211
ITEM0000528,ORD004488,PROD0179,4,0.05,128.35,98.71,487.73,394.84,92.89,0.1905
ITEM0000529,ORD008498,PROD0177,1,0.0,60.05,42.86,60.05,42.86,17.19,0.2863
ITEM0000530,ORD007254,PROD0101,1,0.1,50.0,25.39,45.0,25.39,19.61,0.4358
ITEM0000531,ORD006124,PROD0085,4,0.1,67.54,54.5,243.14,218.0,25.14,0.1034
ITEM0000532,ORD018567,PROD0153,4,0.05,79.67,57.03,302.75,228.12,74.63,0.2465
ITEM0000533,ORD002060,PROD0004,3,0.05,88.05,44.87,250.94,134.61,116.33,0.4636
ITEM0000534,ORD018678,PROD0103,3,0.0,97.3,56.35,291.9,169.05,122.85,0.4209
ITEM0000535,ORD001693,PROD0186,4,0.2,232.12,145.64,742.78,582.56,160.22,0.2157
ITEM0000536,ORD002176,PROD0065,4,0.15,346.75,236.03,1178.95,944.12,234.83,0.1992
ITEM0000537,ORD003248,PROD0065,4,0.0,346.75,236.03,1387.0,944.12,442.88,0.3193
ITEM0000538,ORD016828,PROD0142,1,0.0,54.01,31.46,54.01,31.46,22.55,0.4175
ITEM0000539,ORD014856,PROD0188,1,0.05,50.0,32.31,47.5,32.31,15.19,0.3198
ITEM0000540,ORD000068,PROD0032,6,0.25,65.27,42.33,293.72,253.98,39.74,0.1353
ITEM0000541,ORD004859,PROD0197,3,0.25,110.11,67.58,247.75,202.74,45.01,0.1817
ITEM0000542,ORD002588,PROD0094,2,0.1,84.6,54.22,152.28,108.44,43.84,0.2879
ITEM0000543,ORD008744,PROD0113,3,0.05,92.79,52.66,264.45,157.98,106.47,0.4026
ITEM0000544,ORD014192,PROD0097,1,0.1,50.0,35.85,45.0,35.85,9.15,0.2033
ITEM0000545,ORD016681,PROD0148,1,0.2,67.87,53.94,54.3,53.94,0.36,0.0066
